plot_name;WD_mean;basal_thickness;transition_thickness;upper_thickness;basal_norm_auc;transition_norm_auc;upper_norm_auc;transition_slope;transition_r2;zone_heterogeneity_index;height_max_d1;max_d1;height_max_d2;max_d2;height_min_d2;min_d2;asymmetry_ratio;acceleration_phase;deceleration_phase;phase_ratio;roughness_small;roughness_medium;roughness_large;dominant_height_small;dominant_height_medium;dominant_height_large;energy_slope;energy_ratio_small_large;anisotropy_mean;anisotropy_max;height_max_anisotropy;anisotropy_transition;anisotropy_ratio
M2P14;0,54615367719752;14,8241206030151;6,52261306532664;37,0603015075377;0,0748789770110559;0,480389374857497;0,989641426511677;0,0757595655292703;0,992018711484907;0,902546110469621;21,605527638191;0,0901672269171558;19,0854271356784;0,010222639522494;25,0150753768844;-0,0194710158516132;-1,35294117647059;2,52010050251256;3,40954773869347;1,35294117647059;8,66899433055899e-07;0,000477502498196798;0,00639663495490901;25,2465753424658;25,4774951076321;25,8238747553816;3,88305736193845;0,000130656440409334;0,615555558599309;5,16365497935932;4;0,232401354851316;8,38860913076502
M2P15;0,584264631985949;12,1557788944724;2,66834170854271;43,5829145728643;0,0369081392551349;0,483914553199745;0,992469982287045;0,165312601306377;0,998278920218313;0,940207574015193;15,0829145728643;0,163084852862065;12,8592964824121;0,0356263401330652;17,0100502512563;-0,0424152540524287;-0,866666666666667;2,22361809045226;1,92713567839196;0,866666666666667;4,98390557683024e-06;0,00181111501312246;0,0225191075458245;16,9334637964775;17,6262230919765;2,03913894324853;3,65808285309307;0,000210266020349834;0,766117869497656;5,14836824050352;7;0,200425500311361;6,72007330135676
M2P16;0,615640475969634;13,9346733668342;8,59798994974874;35,8743718592965;0,0282731144652169;0,455765131560412;0,984469421211417;0,0548418824126357;0,971584218931663;0,900061201153966;22,7914572864322;0,0806237301623454;20,2713567839196;0,0135179672027105;25,9045226130653;-0,0136913718014456;-1,23529411764706;2,52010050251256;3,11306532663316;1,23529411764706;0,016244291555674;0,0243946562384845;0,0320178771987294;1,34637964774951;1,34637964774951;1,34637964774951;0,28726641836499;0,501148293721525;0,592572835383596;5,18653986060499;4;0,242776865615997;8,75257782825556
M2P2;0,709805193958147;20,7537688442211;4,44723618090453;33,2060301507538;0,0334596940543489;0,501550363698993;0,982434850748151;0,11314864692434;0,997891479512873;0,987406352883801;24,2738693467337;0,117357305527155;21,7537688442211;0,0218044299252708;27,0904522613065;-0,0209015003175707;-1,11764705882353;2,52010050251256;2,81658291457286;1,11764705882353;1,8914421735203e-06;0,00074016816352791;0,00591045857611644;20,0508806262231;27,6712328767123;28,5949119373777;3,51414979223121;0,000319377820083895;1,3353148395157;5,1960398;13;0,225303763099948;3,89124695257977
M2P9;0,594672817916126;20,4572864321608;8,89447236180904;29,0552763819096;0,127457354249031;0,462034610815889;0,983160133307104;0,0557626772449832;0,989540379694091;0,832031938975814;30,2035175879397;0,0750045992085173;23,8291457286432;0,00932349734252351;32,7236180904523;-0,0150346089758063;-0,395348837209302;6,37437185929648;2,52010050251256;0,395348837209302;5,71352110328794e-06;0,000423602881972905;0,00307590684046684;1;1;1;2,69451764949193;0,00185235123106189;0,388383534506431;5,0139902;1;0,232741348305445;12,9098938408188
MIX-L6A;0,640898273712083;22,2361809045226;6,81909547738693;29,3517587939699;0,0378844412413338;0,485307963688773;0,981210964403231;0,0752701335069778;0,994473854135692;0,952428910974871;27,8316582914573;0,0842841646506252;21,7537688442211;0,00962299342683527;34,2060301507538;-0,0146651057717682;-1,04878048780488;6,07788944723618;6,37437185929648;1,04878048780488;9,76369327744678e-07;0,000317033567624509;0,00343881510564107;29,0567514677104;34,252446183953;34,1369863013699;3,54563254946328;0,000283354188787158;1,35896174782401;5,17709372850246;12;0,215270818728977;3,8095948887392
MIX-L7A;0,649803859434677;27,8693467336684;7,11557788944724;23,4221105527638;0,0307869466261552;0,489726970131054;0,975510164126544;0,0696226925320458;0,999259465895846;0,973324806159373;32,2788944723618;0,0726501779000609;25,9045226130653;0,00906983738240584;39,8391959798995;-0,0133945854174676;-1,18604651162791;6,37437185929649;7,56030150753769;1,18604651162791;5,96081868265653e-07;0,000268174571417749;0,00301281638993198;40,0254403131116;39,9099804305284;39,9099804305284;3,71162682429718;0,000197844176318683;1,82346019223311;5,18373112321885;18;0,205514806810474;2,84279917121226
MIX2;0,656834708279199;23,1256281407035;8,30150753768844;26,9798994974874;0,0415294125018174;0,513781685484973;0,973294512045673;0,0607668351191737;0,994653745844067;1,01255335641415;27,8316582914573;0,069786235551118;22,0502512562814;0,00927073687313805;38,9497487437186;-0,0128071754905731;-1,92307692307692;5,78140703517588;11,1180904522613;1,92307692307692;5,32803324625906e-07;0,000199188120630626;0,00211739233490691;38,986301369863;38,986301369863;38,8708414872798;3,60121312466711;0,000250807276157563;1,37725657922202;5,1724862;13;0,205132373565119;3,75564457489963
MIX6;0,635333448418916;23,4221105527638;8,30150753768844;26,6834170854271;0,0539543024685627;0,488781774425164;0,963949804288611;0,0606398979926671;0,999101075239218;0,960368999752479;28,7211055276382;0,0627045629886082;25,9045226130653;0,00890746091341873;35,0954773869347;-0,0115347952278604;-2,26315789473684;2,81658291457287;6,37437185929648;2,26315789473684;6,57274664398628e-07;0,000176141795567311;0,00207959818852688;35,0606653620352;35,1761252446184;35,2915851272016;3,49659863285065;0,000315425012140649;1,18922513878854;5,17838;9;0,213141079090701;4,35441518270897
Model_OR_lidar_87_Principal;0,608632293676364;20,1608040201005;10,0804020100503;28,1658291457286;0,0644548696684864;0,490168334106517;0,970473437220407;0,0491400287520586;0,998336078231738;0,947250801516901;29,3140703517588;0,0532491866774898;21,1608040201005;0,00703076288974317;38,9497487437186;-0,00762911268445276;-1,18181818181818;8,15326633165829;9,6356783919598;1,18181818181818;2,58157826841136e-07;0,000104885932703259;0,00174109608880861;21,0900195694716;38,986301369863;38,4090019569472;3,82130881036129;0,000144537914680326;1,01618416196394;5,148875;8;0,213622098204941;5,06687192412937
