species,CA1,CA2,CA3,CA4,CA5
Cordia abyssinica,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Cordia millenii,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Dalbergia hostilis,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Dichapetalum heudelotii,0.007350624433956107,0.0036010225111793946,5.726728192914577e-4,0.014920753845944854,6.64633315434765e-5
Diospyros crassa,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Euphorbia candelabrum,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Grewia seretii,0.007350624433956107,0.0036010225111793946,5.726728192914577e-4,0.014920753845944854,6.64633315434765e-5
Kigelia sp.,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Laccodiscus pseudostipularis,0.08453218099049524,0.041411758878563056,0.006585737421851768,0.17158866922836588,7.643283127499799e-4
Lepidobotrys staudtii,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Lychnodiscus multinervis,0.002450208144652036,0.001200340837059799,1.9089093976381937e-4,0.004973584615314953,2.215444384782551e-5
Memecylon afzelii,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Memecylon viride,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Millettia barteri,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Millettia dewevrei,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Monanthotaxis cauliflora,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Monanthotaxis elegans,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Oncoba crepiniana,0.009800832578608145,0.004801363348239196,7.635637590552775e-4,0.019894338461259813,8.861777539130204e-5
Pterygota sp.,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Rinorea bengalensis,0.007350624433956107,0.0036010225111793946,5.726728192914577e-4,0.014920753845944854,6.64633315434765e-5
Rourea thomsonii,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Salacia elegans,0.002450208144652036,0.001200340837059799,1.9089093976381937e-4,0.004973584615314953,2.215444384782551e-5
Sclerocarya birrea,0.002450208144652036,0.001200340837059799,1.9089093976381937e-4,0.004973584615314953,2.215444384782551e-5
Strychnos icaja,0.002450208144652036,0.001200340837059799,1.9089093976381937e-4,0.004973584615314953,2.215444384782551e-5
Ventilago diffusa,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Vitex doniana,0.03637800724851386,0.009614947614003132,0.004889506876092211,0.025143079781720836,1.102072931320655e-5
Voacanga bracteata,0.001225104072326018,6.001704185298995e-4,9.544546988190969e-5,0.0024867923076574766,1.1077221923912755e-5
Xylopia sp.,0.004900416289304072,0.002400681674119598,3.8178187952763874e-4,0.009947169230629906,4.430888769565102e-5
Colletoecema dewevrei,0.024113844947476384,0.3070621865889328,1.451461205509526,0.002984707089860184,0.017707156248770513
Greenwayodendron suaveolens¾(Engl.,0.016879691463233464,0.214943530612253,1.0160228438566679,0.0020892949629021285,0.012395009374139355
Hymenocardia ulmo´des,0.5642639717709471,7.185255166181028,33.964192208922896,0.06984214590272829,0.41434745622122987
Pausinystalia pynaertii,0.03617076742121457,0.4605932798833992,2.177191808264289,0.004477060634790276,0.026560734373155766
Plagiostyles sp1,0.03617076742121457,0.4605932798833992,2.177191808264289,0.004477060634790276,0.026560734373155766
Plagiostyles sp2,0.14468306968485828,1.8423731195335968,8.708767233057156,0.017908242539161102,0.10624293749262306
Staudtia camerounensis,0.0024113844947476386,0.03070621865889328,0.1451461205509526,2.984707089860184e-4,0.001770715624877051
Xylia ghesquierei,0.0024113844947476386,0.03070621865889328,0.1451461205509526,2.984707089860184e-4,0.001770715624877051
Alchornea hirtella,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Canthium sp.,0.007634521682225767,8.940426650547044e-4,0.0015292863545375492,6.089625995949247e-4,2.2643438243935658e-5
Chytranthus stenophyllus,0.048351970654096535,0.005662270212013128,0.009685480245404478,0.003856763130767857,1.4340844221159252e-4
Craterispermum laurinum,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Croton mubango,0.010179362242967692,0.0011920568867396062,0.0020390484727167324,8.119501327932331e-4,3.0191250991914213e-5
Ficus sp.,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Haplocoelum intermedium,0.005089681121483846,5.960284433698031e-4,0.0010195242363583662,4.0597506639661655e-4,1.5095625495957106e-5
Hymenocardia grandis,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Landolphia owariensis,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Millettia grandis,0.007634521682225767,8.940426650547044e-4,0.0015292863545375492,6.089625995949247e-4,2.2643438243935658e-5
Millettia sp.,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Pterocarpus santalinoides,0.020358724485935384,0.0023841137734792123,0.004078096945433465,0.0016239002655864662,6.0382501983828425e-5
Pterocarpus sp,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Pterocarpus tinctorius,0.002097014952435227,6.316193746728648e-5,2.068983941341603e-4,0.0015421971573499015,0.00323761585601124
Sorindeia juglandifolia,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Xanthophyllum macrophyllum,0.002544840560741923,2.9801422168490154e-4,5.097621181791831e-4,2.0298753319830827e-4,7.547812747978553e-6
Albizia ferruginea,0.004374811582031361,2.2672947804373513e-4,1.9486308142235807e-6,2.1474246555456926e-4,1.4340158271095426e-6
Allanblackia staneriana,0.006286419578568047,8.556723184282922e-4,9.378913818011758e-5,7.739926782541283e-8,3.1759108134981484e-5
Blighia NA,0.0031432097892840237,4.278361592141461e-4,4.689456909005879e-5,3.869963391270642e-8,1.5879554067490742e-5
Coffea sp,0.0031432097892840237,4.278361592141461e-4,4.689456909005879e-5,3.869963391270642e-8,1.5879554067490742e-5
Oncoba NA,0.0031432097892840237,4.278361592141461e-4,4.689456909005879e-5,3.869963391270642e-8,1.5879554067490742e-5
Pauridiantha callicarpoides,0.0031432097892840237,4.278361592141461e-4,4.689456909005879e-5,3.869963391270642e-8,1.5879554067490742e-5
Pseudospondias NA,0.0031432097892840237,4.278361592141461e-4,4.689456909005879e-5,3.869963391270642e-8,1.5879554067490742e-5
Zanthoxylum macrophilla,0.012713719897991114,0.0014038063626318088,1.101044250345527e-4,5.588242036157849e-4,3.335268377840128e-6
Berlinia sp,2.9448594904712044e-4,5.144659361207105e-4,0.0016807058742245385,0.0029065700607884817,0.003699672608405281
Carapa hygrophila,0.005692968801476413,0.010872355286071276,0.027578937487750747,0.03963262222586274,0.053850851942244087
Combretaceae NA,4.744140667897011e-4,9.060296071726065e-4,0.0022982447906458956,0.003302718518821894,0.004487570995187007
Guibourtia tessmannii,0.002822973765272902,0.005025011056691025,0.031007520930883638,0.06628278972783107,0.07820069685250397
Macaranga sp,3.162760445264674e-4,6.04019738115071e-4,0.0015321631937639307,0.0022018123458812633,0.0029917139967913387
Manilkara argentea,1.581380222632337e-4,3.020098690575355e-4,7.660815968819653e-4,0.0011009061729406317,0.0014958569983956694
Oncoba sp,4.744140667897011e-4,9.060296071726065e-4,0.0022982447906458956,0.003302718518821894,0.004487570995187007
Parkia philicoidea,1.581380222632337e-4,3.020098690575355e-4,7.660815968819653e-4,0.0011009061729406317,0.0014958569983956694
Phyllanthus NA,1.581380222632337e-4,3.020098690575355e-4,7.660815968819653e-4,0.0011009061729406317,0.0014958569983956694
Tiliaceae NA,1.581380222632337e-4,3.020098690575355e-4,7.660815968819653e-4,0.0011009061729406317,0.0014958569983956694
Daniella pynaertii,4.181424253775798e-5,4.102802424604804e-5,4.89939655581292e-4,0.0014601149851340286,0.0015679165738474337
Parinari gabunensis,2.090712126887899e-5,2.051401212302402e-5,2.44969827790646e-4,7.300574925670143e-4,7.839582869237168e-4
Parkia filicoidea,1.5703313990374376e-7,4.06327505375321e-6,8.486497840684748e-4,0.001356857743188881,0.0015754186173191978
Porterandia nalaensis,2.090712126887899e-5,2.051401212302402e-5,2.44969827790646e-4,7.300574925670143e-4,7.839582869237168e-4
Rauvolfia sp,2.090712126887899e-5,2.051401212302402e-5,2.44969827790646e-4,7.300574925670143e-4,7.839582869237168e-4
Thomandersia laurifolia,1.0453560634439491e-4,1.0257006061512009e-4,0.0012248491389532303,0.0036502874628350705,0.003919791434618583
Brachystegia laurentii,0.0020770630957919543,0.016731726072217287,0.009157577880778126,0.0011404993657176102,0.016382598618922547
Caloncoba welwitschii,1.3847087305279696e-4,0.001115448404814486,6.105051920518752e-4,7.603329104784068e-5,0.0010921732412615033
Culoncoba crepi,1.3847087305279696e-4,0.001115448404814486,6.105051920518752e-4,7.603329104784068e-5,0.0010921732412615033
Ficus sp,1.3847087305279696e-4,0.001115448404814486,6.105051920518752e-4,7.603329104784068e-5,0.0010921732412615033
Flureanthus africana,1.3847087305279696e-4,0.001115448404814486,6.105051920518752e-4,7.603329104784068e-5,0.0010921732412615033
Gambeya africana,1.3847087305279696e-4,0.001115448404814486,6.105051920518752e-4,7.603329104784068e-5,0.0010921732412615033
Gilletiodendron kisantuense,0.002769417461055939,0.022308968096289714,0.0122101038410375,0.0015206658209568132,0.02184346482523006
Milletia sp,1.833459164901656e-4,0.0011171029780299706,0.0024101048213142602,0.0015595380271737768,0.005732898581173225
Parinari glabra,3.79110890933917e-4,0.0036252770724832686,0.002257304739735524,6.884833942792944e-4,0.004297917486205274
Tetracera sp,1.3847087305279696e-4,0.001115448404814486,6.105051920518752e-4,7.603329104784068e-5,0.0010921732412615033
Anopyxis ealaensis,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Cleistanthus NA,2.649113582302054e-5,8.181465148741817e-4,8.733686035222878e-4,0.0013853598397554896,0.0020445295079088506
Cleistanthus africana,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Cola grandiflora,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Detarium sp,1.9868351867265402e-4,0.006136098861556363,0.006550264526417159,0.010390198798166174,0.015333971309316378
Dialium corbii,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Ebene sp,0.0011682459605289455,0.007532291810327326,0.013663641957984866,0.014743694580712322,0.0412913429669324
Engomegoma gordonii,5.025549957714637e-4,0.0020826953868420222,0.002423795032743844,0.004568780453313427,0.00538370418656896
Eriocoelum NA,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Faux Priora,3.973670373453083e-5,0.0012272197723112732,0.0013100529052834317,0.002078039759633236,0.003066794261863276
Fernandoa adolfi,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Grewia sp,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Hymenostegia pellegrinii,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Longhi lacourtiana,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Maesobotrya staudtii,4.918184268817619e-4,0.006775497888280839,0.009186647775436875,0.012205741711872548,0.02443345531623766
Paramacrolobium NA,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Tessmania descrauwaetti,3.973670373453083e-5,0.0012272197723112732,0.0013100529052834317,0.002078039759633236,0.003066794261863276
Trichoscypha NA,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Trinerva centiria,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
faux Priora,1.324556791151027e-5,4.0907325743709083e-4,4.366843017611439e-4,6.926799198777448e-4,0.0010222647539544253
Croton sp,0.0028087638735225487,7.451153506147856e-7,4.75080987940212e-5,8.753547614072783e-4,1.0500930955360916e-5
Entandrophragma NA,0.005959285632080619,4.028856738934979e-5,4.3308082300466666e-5,0.0020019820274042983,2.9212447503566752e-5
Morus mesozygia,0.0014043819367612744,3.725576753073928e-7,2.37540493970106e-5,4.3767738070363916e-4,5.250465477680458e-6
Zanthoxylum macrophyllum,0.03219859082410493,0.004239704727757719,0.0010210688890677899,5.883507462269474e-5,0.0017965555361303686
bois mort,0.011235055494090195,2.9804614024591423e-6,1.900323951760848e-4,0.0035014190456291133,4.2003723821443664e-5
Fernandoa -adolfi-,0.012328936326165416,8.261139993549201e-4,1.4914303039867661e-5,0.004999506892966379,1.0841931875282838e-4
Marina NA,0.0017612766180236312,1.1801628562213146e-4,2.1306147199810942e-6,7.142152704237684e-4,1.548847410754691e-5
Omphalocarpum NA,0.0017612766180236312,1.1801628562213146e-4,2.1306147199810942e-6,7.142152704237684e-4,1.548847410754691e-5
Porterandia cladantha,0.0035225532360472623,2.3603257124426292e-4,4.2612294399621885e-6,0.0014284305408475367,3.097694821509382e-5
Psydrax vurgaris,0.0017612766180236312,1.1801628562213146e-4,2.1306147199810942e-6,7.142152704237684e-4,1.548847410754691e-5
Thomandersia sp,0.0035225532360472623,2.3603257124426292e-4,4.2612294399621885e-6,0.0014284305408475367,3.097694821509382e-5
Alchornea floribunda,0.00040983372930207253,0.0016247824876996762,0.003684236980650444,0.0034097206481223372,0.012081261936917612
Cuviera NA,2.0491686465103626e-4,8.123912438498381e-4,0.001842118490325222,0.0017048603240611686,0.006040630968458806
Detarium NA,0.002049168646510362,0.00812391243849838,0.01842118490325222,0.017048603240611686,0.060406309684588065
Engomegoma gadoni,6.147505939531088e-4,0.0024371737315495136,0.005526355470975666,0.005114580972183506,0.01812189290537642
Gardenia NA,2.0491686465103626e-4,8.123912438498381e-4,0.001842118490325222,0.0017048603240611686,0.006040630968458806
Monopetalanthus NA,0.002663919240463471,0.010561086170047895,0.023947540374227885,0.02216318421279519,0.07852820258996447
Raphia NA,0.017213016630687042,0.0682408644833864,0.15473795318731864,0.14320826722113816,0.5074130013505397
Cleistanthus aethiopica,6.913737498838848e-6,1.608263721282203e-5,3.02862483622946e-4,3.382190972677855e-4,4.151103622078065e-4
Milletia NA,6.913737498838848e-6,1.608263721282203e-5,3.02862483622946e-4,3.382190972677855e-4,4.151103622078065e-4
Milletia dishisnei,1.3827474997677696e-5,3.216527442564406e-5,6.05724967245892e-4,6.76438194535571e-4,8.30220724415613e-4
Monodora angolensis,6.913737498838848e-6,1.608263721282203e-5,3.02862483622946e-4,3.382190972677855e-4,4.151103622078065e-4
Aidia micrantha,0.005976459733263172,0.0010065449367123458,2.901164124652378e-4,4.663718920898019e-6,4.0467802796499165e-4
Breviea Sericea,0.002988229866631586,5.032724683561729e-4,1.450582062326189e-4,2.3318594604490096e-6,2.0233901398249583e-4
Chrysophyllum microphyllum,0.002988229866631586,5.032724683561729e-4,1.450582062326189e-4,2.3318594604490096e-6,2.0233901398249583e-4
Chytranthus Macrosotrys,0.002988229866631586,5.032724683561729e-4,1.450582062326189e-4,2.3318594604490096e-6,2.0233901398249583e-4
Hedranthera Barteri,0.002988229866631586,5.032724683561729e-4,1.450582062326189e-4,2.3318594604490096e-6,2.0233901398249583e-4
Millettia Dischesnei,0.002988229866631586,5.032724683561729e-4,1.450582062326189e-4,2.3318594604490096e-6,2.0233901398249583e-4
Polyalthia Suaveolens,0.005976459733263172,0.0010065449367123458,2.901164124652378e-4,4.663718920898019e-6,4.0467802796499165e-4
Pseudospondias Longifolia,0.005976459733263172,0.0010065449367123458,2.901164124652378e-4,4.663718920898019e-6,4.0467802796499165e-4
Pteleopsis Hylodendron,0.005976459733263172,0.0010065449367123458,2.901164124652378e-4,4.663718920898019e-6,4.0467802796499165e-4
Staudtia Stipitata,0.06872928693252646,0.011575266772191974,0.003336338743350234,5.363276759032722e-5,0.004653797321597404
Thomandersia Hemsii,0.011952919466526345,0.0020130898734246915,5.802328249304756e-4,9.327437841796038e-6,8.093560559299833e-4
